TITOLI;002;002;005;AZIONI E DIRITTI;AZIONI ESTERE;DI RISPARMIO;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;003;001;AZIONI E DIRITTI;DIRITTI ITALIA;ASSEGNAZ.AZIONI ORD.;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;003;002;AZIONI E DIRITTI;DIRITTI ITALIA;SOTTOSCR.AZIONI ORD.;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;003;003;AZIONI E DIRITTI;DIRITTI ITALIA;ASSEGNAZ.AZIONI PRIV;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;003;004;AZIONI E DIRITTI;DIRITTI ITALIA;SOTTOSCR.AZIONI PRIV;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;003;005;AZIONI E DIRITTI;DIRITTI ITALIA;ASSEGNAZ.AZIONI PREF;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;003;006;AZIONI E DIRITTI;DIRITTI ITALIA;SOTTOSCR.AZIONI PREF;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;003;007;AZIONI E DIRITTI;DIRITTI ITALIA;ASSEGNAZ.AZIONI RISP;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;003;008;AZIONI E DIRITTI;DIRITTI ITALIA;SOTTOSCR.AZIONI RISP;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
TITOLI;002;003;009;AZIONI E DIRITTI;DIRITTI ITALIA;SOTTOSC.OBBLIGAZIONI;EQY;AMM;AZIONI;AZIASSIM;TITOLI AZIONARI E ASSIMILATI
